,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
239,10451058,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:21:08,2022-10-20 14:36:19,2022-10-21 13:21:08,2022-10-20 13:21:08,,,,Closed,,22-00506211,Standard,1445 ROCK CREEK FORD ROAD NW,396981.56,144009.43,38.9639913,-77.0348284,WASHINGTON,DC,20011,307257.0,4,,,{EB785C29-BA8E-40E2-E053-782F520A0DC7},,,,
240,10451064,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:24:56,2022-10-20 15:01:30,2022-10-21 13:24:55,2022-10-20 13:24:56,,,,Closed,,22-00506223,Standard,1223 GALLATIN STREET NW,397481.75,142685.8,38.95206928,-77.02905208,WASHINGTON,DC,20011,252922.0,4,,,{EB785C29-BA94-40E2-E053-782F520A0DC7},,,,
241,10451065,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:24:59,2022-10-20 16:31:10,2022-10-21 13:24:59,2022-10-20 13:24:59,,,,Closed,,22-00506224,Standard,3000 - 3199 BLOCK OF NAYLOR ROAD SE,403121.29968084,131703.37228665,38.85313343,-76.96404068,WASHINGTON,DC,20020,804820.0,Null,,,{EB785C29-BA95-40E2-E053-782F520A0DC7},,,,
242,10451071,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:27:27,2022-10-20 14:09:25,2022-10-21 13:27:27,2022-10-20 13:27:27,,,,Closed,,22-00506235,Standard,1755 NEWTON STREET NW,396483.93,140715.67,38.93431836,-77.04055344,WASHINGTON,DC,20010,294528.0,1,,,{EB785C29-BA9B-40E2-E053-782F520A0DC7},,,,
243,10451041,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:28:55,2022-10-20 15:02:27,2022-10-21 13:28:55,2022-10-20 13:28:55,,,,Closed,,22-00506244,Standard,309 TODD PLACE NE,399861.9,138693.74,38.9161112,-77.0015924,WASHINGTON,DC,20002,40796.0,5,,,{EB785C29-BA7D-40E2-E053-782F520A0DC7},,,,
244,10451076,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:29:58,2022-10-20 15:12:38,2022-10-21 13:29:58,2022-10-20 13:29:58,,,,Closed,,22-00506246,Standard,828 EVARTS STREET NE,400530.24,139656.32,38.92478228,-76.99388517,WASHINGTON,DC,20018,290119.0,5,,,{EB7891D2-4898-326A-E053-782F520AE9FA},,,,
245,10451084,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:32:19,2022-10-20 15:46:58,2022-10-21 13:32:19,2022-10-20 13:32:19,,,,Closed,,22-00506259,Standard,1755 NEWTON STREET NW,396483.93,140715.67,38.93431836,-77.04055344,WASHINGTON,DC,20010,294528.0,1,,,{EB7891D2-48A0-326A-E053-782F520AE9FA},,,,
246,10453009,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:34:17,2022-10-20 17:01:59,2022-10-21 13:34:17,2022-10-20 13:34:17,,,,Closed,,22-00506268,Standard,1200 - 1299 BLOCK OF GOOD HOPE ROAD SE,401055.11763092,133271.60694411,38.86726565,-76.98784198,WASHINGTON,DC,20020,806989.0,8,,,{EB7891D2-48A5-326A-E053-782F520AE9FA},,,,
247,10453012,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:35:17,2022-10-20 15:09:20,2022-10-21 13:35:17,2022-10-20 13:35:17,,,,Closed,,22-00506271,Standard,1300 - 1399 BLOCK OF GOOD HOPE ROAD SE,401207.00652707,133236.54518407,38.8669496,-76.98609184,WASHINGTON,DC,20020,815223.0,8,,,{EB7891D2-48A8-326A-E053-782F520AE9FA},,,,
248,10453013,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:36:08,2022-10-20 15:06:11,2022-10-21 13:36:08,2022-10-20 13:36:08,,,,Closed,,22-00506275,Standard,1718 BAY STREET SE,401741.03,135442.74,38.88682332,-76.97993278,WASHINGTON,DC,20003,57296.0,7,,,{EB7891D2-48A9-326A-E053-782F520AE9FA},,,,
249,10453019,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:38:54,2022-10-20 15:33:17,2022-10-21 13:38:54,2022-10-20 13:38:54,,,,Closed,,22-00506288,Standard,3526 CONNECTICUT AVENUE NW,394841.44,140953.79,38.93645497,-77.05949929,WASHINGTON,DC,20008,220937.0,3,,,{EB7891D2-48AF-326A-E053-782F520AE9FA},,,,
250,10453020,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:39:42,2022-10-20 17:33:10,2022-10-21 13:39:41,2022-10-20 13:39:42,,,,Closed,,22-00506291,Standard,1616 ROSEDALE STREET NE,401590.83,136640.61,38.89761446,-76.98166122,WASHINGTON,DC,20002,59744.0,7,,,{EB7891D2-48B0-326A-E053-782F520AE9FA},,,,
251,10453022,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:40:10,2022-10-20 13:50:18,2022-10-21 13:40:10,2022-10-20 13:40:10,,,,Closed,,22-00506293,Standard,1550 7TH STREET NW,398074.29,138057.45,38.91037685,-77.02220319,WASHINGTON,DC,20001,310193.0,2,,,{EB7891D2-48B2-326A-E053-782F520AE9FA},,,,
252,10453026,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:41:03,2022-10-20 14:56:30,2022-10-21 13:41:03,2022-10-20 13:41:03,,,,Closed,,22-00506301,Standard,4916 AMES STREET NE,405895.09,135906.77,38.89098543,-76.93204885,WASHINGTON,DC,20019,16141.0,7,,,{EB7891D2-48B6-326A-E053-782F520AE9FA},,,,
253,10453044,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:47:56,2022-10-20 16:18:00,2022-10-21 13:47:56,2022-10-20 13:47:56,,,,Closed,,22-00506329,Standard,1300 - 1399 BLOCK OF COLUMBIA ROAD NW,397302.28,139967.520007,38.92758135,-77.03111187,WASHINGTON,DC,20009,806754.0,1,,,{EB78C76A-A489-576D-E053-782F520A8005},,,,
254,10453050,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:51:17,2022-10-20 15:08:30,2022-10-21 13:51:17,2022-10-20 13:51:17,,,,Closed,,22-00506346,Standard,1400 INGRAHAM STREET NW,397080.61,142890.97,38.95391626,-77.03368075,WASHINGTON,DC,20011,255820.0,4,,,{EB78C76A-A48F-576D-E053-782F520A8005},,,,
255,10453051,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 13:51:34,2022-10-20 14:24:35,2022-10-21 13:51:33,2022-10-20 13:51:34,,,,Closed,,22-00506348,Standard,5452 27TH STREET NW,395102.57,143850.47,38.96255088,-77.05650807,WASHINGTON,DC,20015,259835.0,4,,,{EB78C76A-A490-576D-E053-782F520A8005},,,,
256,10452728,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:00:27,2022-10-20 17:38:36,2022-10-21 14:00:27,2022-10-20 14:00:27,,,,Closed,,22-00506376,Standard,4718 QUARLES STREET NE,405785.02,138029.33,38.91010694,-76.93329972,WASHINGTON,DC,20019,150835.0,7,,,{EB78FD36-7AF9-539C-E053-792F520AED03},,,,
257,10452730,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:01:07,2022-10-20 17:38:36,2022-10-21 14:01:07,2022-10-20 14:01:07,,,,Closed (Duplicate),,22-00506381,Standard,4718 QUARLES STREET NE,405785.02,138029.33,38.91010694,-76.93329972,WASHINGTON,DC,20019,150835.0,7,,,{EB78FD36-7AFB-539C-E053-792F520AED03},,,,
258,10452732,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:01:42,2022-10-20 14:24:38,2022-10-21 14:01:42,2022-10-20 14:01:42,,,,Closed,,22-00506383,Standard,4716 QUARLES STREET NE,405781.73,138032.12,38.91013209,-76.93333763,WASHINGTON,DC,20019,148947.0,7,,,{EB78FD36-7AFD-539C-E053-792F520AED03},,,,
259,10452734,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:02:24,2022-10-20 14:29:12,2022-10-21 14:02:24,2022-10-20 14:02:24,,,,Closed,,22-00506386,Standard,4712 QUARLES STREET NE,405778.31,138035.82,38.91016545,-76.93337703,WASHINGTON,DC,20019,150832.0,7,,,{EB78FD36-7AFF-539C-E053-792F520AED03},,,,
260,10452738,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:03:36,2022-10-20 15:49:27,2022-10-21 14:03:36,2022-10-20 14:03:36,,,,Closed,,22-00506394,Standard,6TH STREET SW AND INDEPENDENCE AVENUE SW,398272.85999634,135525.36989749,38.88756737,-77.01990733,WASHINGTON,DC,20004,901831.0,Null,,,{EB78FD36-7B03-539C-E053-792F520AED03},,,,
261,10452742,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:04:38,2022-10-20 15:03:29,2022-10-21 14:04:38,2022-10-20 14:04:38,,,,Closed,,22-00506400,Standard,4200  - 4499 BLOCK OF 13TH STREET NW,397424.91999999,141730.56000701,38.94346371,-77.02970412,WASHINGTON,DC,20011,811519.0,4,,,{EB78FD36-7B07-539C-E053-792F520AED03},,,,
262,10452744,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:05:41,2022-10-20 14:33:50,2022-10-21 14:05:41,2022-10-20 14:05:41,,,,Closed,,22-00506404,Standard,1519 OLIVE STREET NE,405698.67,137981.66,38.90967807,-76.93429571,WASHINGTON,DC,20019,61665.0,7,,,{EB78FD36-7B09-539C-E053-792F520AED03},,,,
263,10452751,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:08:45,2022-10-20 16:18:02,2022-10-21 14:08:45,2022-10-20 14:08:45,,,,Closed,,22-00506414,Standard,921 5TH STREET SE,400021.98,134547.78,38.8787629,-76.99974669,WASHINGTON,DC,20003,82545.0,8,,,{EB78FD36-7B10-539C-E053-792F520AED03},,,,
264,10452755,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:09:31,2022-10-20 16:15:28,2022-10-21 14:09:31,2022-10-20 14:09:31,,,,Closed,,22-00506419,Standard,805 CHANNING PLACE NE,400477.57,139408.57,38.9225505,-76.99449274,WASHINGTON,DC,20018,79780.0,5,,,{EB78FD36-7B14-539C-E053-792F520AED03},,,,
265,10452757,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:09:55,2022-10-20 15:24:57,2022-10-21 14:09:54,2022-10-20 14:09:55,,,,Closed,,22-00506422,Standard,2900 - 2999 BLOCK OF PORTER STREET NW,394782.05,141001.510007,38.9368845,-77.06018466,WASHINGTON,DC,20008,801078.0,3,,,{EB78FD36-7B16-539C-E053-792F520AED03},,,,
266,10452758,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:10:47,2022-10-20 15:18:39,2022-10-21 14:10:47,2022-10-20 14:10:47,,,,Closed,,22-00506425,Standard,200 - 299 BLOCK OF ADAMS STREET NE,399760.24999999,139150.710007,38.92022738,-77.00276467,WASHINGTON,DC,20002,809830.0,5,,,{EB78FD36-7B17-539C-E053-792F520AED03},,,,
267,10452759,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:11:13,2022-10-20 14:56:38,2022-10-21 14:11:12,2022-10-20 14:11:13,,,,Closed,,22-00506426,Standard,1620 BELMONT STREET NW,396668.28,139065.02,38.9194495,-77.03841919,WASHINGTON,DC,20009,238120.0,1,,,{EB78FD36-7B18-539C-E053-792F520AED03},,,,
268,10452761,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:11:44,2022-10-20 14:38:49,2022-10-21 14:11:44,2022-10-20 14:11:44,,,,Closed,,22-00506430,Standard,2910 STANTON ROAD SE,401164.62,131993.95,38.85575584,-76.98658236,WASHINGTON,DC,20020,317245.0,8,,,{EB78FD36-7B1A-539C-E053-792F520AED03},,,,
269,10453066,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:14:47,2022-10-20 15:08:05,2022-10-21 14:14:47,2022-10-20 14:14:47,,,,Closed,,22-00506443,Standard,930 RANDOLPH STREET NW,397751.51,141170.91,38.93842345,-77.025935,WASHINGTON,DC,20011,225073.0,4,,,{EB7932C0-EA6D-367D-E053-782F520A89D5},,,,
270,10453071,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:18:03,2022-10-20 15:18:00,2022-10-21 14:18:03,2022-10-20 14:18:03,,,,Closed,,22-00506451,Standard,235 F STREET NE,399802.59,136593.85,38.89719464,-77.00227569,WASHINGTON,DC,20002,304262.0,6,,,{EB7932C0-EA72-367D-E053-782F520A89D5},,,,
271,10453072,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:18:04,2022-10-20 15:07:14,2022-10-21 14:18:04,2022-10-20 14:18:04,,,,Closed,,22-00506452,Standard,5719 KANSAS AVENUE NW,398918.96,143510.71,38.95950323,-77.01247284,WASHINGTON,DC,20011,245708.0,4,,,{EB7932C0-EA73-367D-E053-782F520A89D5},,,,
272,10453074,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:18:43,2022-10-20 15:30:24,2022-10-21 14:18:43,2022-10-20 14:18:43,,,,Closed,,22-00506456,Standard,4116 NEW HAMPSHIRE AVENUE NW,398195.31,141505.86,38.9414418,-77.02081691,WASHINGTON,DC,20011,247615.0,4,,,{EB7932C0-EA75-367D-E053-782F520A89D5},,,,
273,10453080,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:20:40,2022-10-20 14:54:59,2022-10-21 14:20:40,2022-10-20 14:20:40,,,,Closed,,22-00506465,Standard,2544 28TH STREET NW,395169.42,139382.91,38.9223062,-77.05570528,WASHINGTON,DC,20008,219080.0,3,,,{EB7932C0-EA7B-367D-E053-782F520A89D5},,,,
274,10453083,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:21:10,2022-10-20 15:20:22,2022-10-21 14:21:10,2022-10-20 14:21:10,,,,Closed,,22-00506468,Standard,1201 HALF STREET SE,399317.8,134194.86,38.87558305,-77.00786184,WASHINGTON,DC,20003,309535.0,8,,,{EB7932C0-EA7E-367D-E053-782F520A89D5},,,,
275,10453105,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:26:30,2022-10-20 15:19:41,2022-10-21 14:26:30,2022-10-20 14:26:30,,,,Closed,,22-00506498,Standard,1300 4TH STREET SE,399970.39,134085.29,38.8745966,-77.00034123,WASHINGTON,DC,20003,311481.0,8,,,{EB7932C0-EA94-367D-E053-782F520A89D5},,,,
276,10453114,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:31:24,2022-10-20 15:09:50,2022-10-21 14:31:24,2022-10-20 14:31:24,,,,Closed,,22-00506523,Standard,1606 K STREET NE,401650.12,137207.91,38.90272479,-76.98097637,WASHINGTON,DC,20002,60120.0,5,,,{EB79686C-9448-608C-E053-782F520A9D15},,,,
277,10453123,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:38:09,2022-10-20 15:22:11,2022-10-21 14:38:08,2022-10-20 14:38:09,,,,Closed,,22-00506543,Standard,1224 W STREET SE,400964.38,133010.22,38.86491141,-76.98888791,WASHINGTON,DC,20020,70898.0,8,,,{EB79686C-9451-608C-E053-782F520A9D15},,,,
278,10453129,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:39:51,2022-10-20 18:24:35,2022-10-21 14:39:50,2022-10-20 14:39:51,,,,Closed,,22-00506552,Standard,1620 BELMONT STREET NW,396668.28,139065.02,38.9194495,-77.03841919,WASHINGTON,DC,20009,238120.0,1,,,{EB79686C-9457-608C-E053-782F520A9D15},,,,
279,10453130,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:40:01,2022-10-20 17:19:18,2022-10-21 14:40:01,2022-10-20 14:40:01,,,,Closed,,22-00506553,Standard,1401 R STREET NW,397204.89,138322.58,38.91276323,-77.03222833,WASHINGTON,DC,20009,309676.0,2,,,{EB79686C-9458-608C-E053-782F520A9D15},,,,
280,10453147,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:46:44,2022-10-20 15:38:04,2022-10-21 14:46:44,2022-10-20 14:46:44,,,,Closed,,22-00506581,Standard,2722 MARTIN LUTHER KING JR AVENUE SE,400575.49,131605.53,38.85225737,-76.99337008,WASHINGTON,DC,20032,334871.0,8,,,{EB799E01-DE4F-0225-E053-782F520A7B93},,,,
281,10453149,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:46:55,2022-10-20 15:01:44,2022-10-21 14:46:55,2022-10-20 14:46:55,,,,Closed,,22-00506584,Standard,1117 3RD STREET NE,399840.96,137376.02,38.90424072,-77.00183355,WASHINGTON,DC,20002,73913.0,6,,,{EB799E01-DE51-0225-E053-782F520A7B93},,,,
282,10453150,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:47:51,2022-10-20 16:42:59,2022-10-21 14:47:50,2022-10-20 14:47:51,,,,Closed,,22-00506586,Standard,6939 GEORGIA AVENUE NW,397705.0,145224.23,38.9749367,-77.02648503,WASHINGTON,DC,20012,253848.0,4,,,{EB799E01-DE52-0225-E053-782F520A7B93},,,,
283,10453153,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:50:13,2022-10-20 16:10:28,2022-10-21 14:50:13,2022-10-20 14:50:13,,,,Closed,,22-00506595,Standard,3812 13TH STREET NW,397397.97,141144.88,38.93818766,-77.03001277,WASHINGTON,DC,20011,225215.0,4,,,{EB799E01-DE55-0225-E053-782F520A7B93},,,,
284,10453155,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:52:05,2022-10-20 16:01:26,2022-10-21 14:52:05,2022-10-20 14:52:05,,,,Closed,,22-00506603,Standard,1027 LAMONT STREET NW,397613.05,140339.28,38.93093151,-77.02752916,WASHINGTON,DC,20010,230982.0,1,,,{EB799E01-DE57-0225-E053-782F520A7B93},,,,
285,10453168,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 14:59:55,2022-10-20 15:47:52,2022-10-21 14:59:55,2022-10-20 14:59:55,,,,Closed,,22-00506627,Standard,700 - 999 BLOCK OF KENYON STREET NW,397843.25,140228.850007,38.92993699,-77.02487387,WASHINGTON,DC,20010,812713.0,1,,,{EB799E01-DE64-0225-E053-782F520A7B93},,,,
286,10452771,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:04:39,2022-10-20 16:58:37,2022-10-21 15:04:39,2022-10-20 15:04:39,,,,Closed,,22-00506646,Standard,1309 E STREET SE,401067.44,134983.47,38.88268678,-76.98769733,WASHINGTON,DC,20003,317011.0,6,,,{EB79D3C0-7969-4E13-E053-792F520A11DB},,,,
287,10452772,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:04:55,2022-10-20 16:55:02,2022-10-21 15:04:55,2022-10-20 15:04:55,,,,Closed,,22-00506648,Standard,1520 O STREET NW,396940.87,137851.11,38.90851519,-77.03527045,WASHINGTON,DC,20005,226123.0,2,,,{EB79D3C0-796A-4E13-E053-792F520A11DB},,,,
288,10452773,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:05:29,2022-10-20 17:05:10,2022-10-21 15:05:29,2022-10-20 15:05:29,,,,Closed,,22-00506651,Standard,510 25TH PLACE NE,402436.35,136514.54,38.89647684,-76.97191467,WASHINGTON,DC,20002,13683.0,7,,,{EB79D3C0-796B-4E13-E053-792F520A11DB},,,,
289,10452776,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:08:39,2022-10-20 16:58:07,2022-10-21 15:08:39,2022-10-20 15:08:39,,,,Closed,,22-00506661,Standard,810 1ST STREET NE,399390.57,136972.5,38.90060547,-77.00702569,WASHINGTON,DC,20002,79999.0,6,,,{EB79D3C0-796E-4E13-E053-792F520A11DB},,,,
290,10452777,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:10:02,2022-10-20 15:26:36,2022-10-21 15:10:02,2022-10-20 15:10:02,,,,Closed,,22-00506664,Standard,1345 FLORIDA AVENUE NW,397306.94,139173.13,38.92042558,-77.03105501,WASHINGTON,DC,20009,232108.0,1,,,{EB79D3C0-796F-4E13-E053-792F520A11DB},,,,
291,10452780,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:11:48,2022-10-20 16:08:10,2022-10-21 15:11:48,2022-10-20 15:11:48,,,,Closed,,22-00506671,Standard,18 NORTH CAROLINA AVENUE SE,399465.45,135087.67,38.88362627,-77.00616098,WASHINGTON,DC,20003,277968.0,6,,,{EB79D3C0-7972-4E13-E053-792F520A11DB},,,,
292,10452781,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:12:16,2022-10-20 16:19:48,2022-10-21 15:12:16,2022-10-20 15:12:16,,,,Closed,,22-00506672,Standard,630 I STREET NW,398159.49,136974.15,38.90061829,-77.02121794,WASHINGTON,DC,20001,238696.0,2,,,{EB79D3C0-7973-4E13-E053-792F520A11DB},,,,
293,10453174,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:17:06,2022-10-20 16:01:27,2022-10-21 15:17:06,2022-10-20 15:17:06,,,,Closed (Duplicate),,22-00506685,Standard,1027 LAMONT STREET NW,397613.05,140339.28,38.93093151,-77.02752916,WASHINGTON,DC,20010,230982.0,1,,,{EB7A094B-F27B-0CE9-E053-782F520A956C},,,,
294,10453197,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:30:07,2022-10-20 16:27:37,2022-10-21 15:30:07,2022-10-20 15:30:07,,,,Closed,,22-00506734,Standard,550 MORSE STREET NE,400168.46,137715.32,38.90729692,-76.99805776,WASHINGTON,DC,20002,319661.0,5,,,{EB7A3EFE-ED54-2A66-E053-782F520AD584},,,,
295,10453198,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:31:00,2022-10-20 17:10:54,2022-10-21 15:31:00,2022-10-20 15:31:00,,,,Closed,,22-00506738,Standard,400 C STREET SW,398438.66,135331.91,38.88582526,-77.01799585,WASHINGTON,DC,20024,276613.0,6,,,{EB7A3EFE-ED55-2A66-E053-782F520AD584},,,,
296,10453208,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:34:32,2022-10-20 17:40:12,2022-10-21 15:34:32,2022-10-20 15:34:32,,,,Closed,,22-00506754,Standard,2810 MCGILL TERRACE NW,395205.37,139276.46,38.92134712,-77.05528997,WASHINGTON,DC,20008,275749.0,3,,,{EB7A3EFE-ED5F-2A66-E053-782F520AD584},,,,
297,10453214,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:36:01,2022-10-20 16:19:35,2022-10-21 15:36:01,2022-10-20 15:36:01,,,,Closed,,22-00506761,Standard,5714 GEORGIA AVENUE NW,397522.9,143454.62,38.95899479,-77.02858012,WASHINGTON,DC,20011,253133.0,4,,,{EB7A3EFE-ED65-2A66-E053-782F520AD584},,,,
298,10453217,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:37:16,2022-10-20 16:26:47,2022-10-21 15:37:16,2022-10-20 15:37:16,,,,Closed,,22-00506766,Standard,1315 W STREET NW,397332.95,139059.8,38.91940475,-77.03075463,WASHINGTON,DC,20009,310480.0,1,,,{EB7A3EFE-ED68-2A66-E053-782F520AD584},,,,
299,10452785,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:44:39,2022-10-20 17:16:25,2022-10-21 15:44:39,2022-10-20 15:44:39,,,,Closed,,22-00506791,Standard,2322 16TH STREET SE,401511.71,132616.41,38.86136303,-76.98258215,WASHINGTON,DC,20020,148160.0,8,,,{EB7A74AA-096F-5ABB-E053-792F520AA4A0},,,,
300,10452786,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-20 15:44:55,2022-10-20 16:56:23,2022-10-21 15:44:55,2022-10-20 15:44:55,,,,Closed,,22-00506792,Standard,15TH STREET NW AND R STREET NW,397003.55999516,138305.55700407,38.91260888,-77.03454965,WASHINGTON,DC,20009,903913.0,2,,,{EB7A74AA-0970-5ABB-E053-792F520AA4A0},,,,
